NUM;FECHA_CORTE;PERIODO;EMPRESA;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO_DISTRITO;TECNOLOGÍA;SEGMENTO;RANGO_VELOC_BAJADA;VELOC_INFERIOR_KBPS;VELOC_SUPERIOR_EXCLUYENTE_KBPS;CANT_CONEXIONES
2492;20240617;202306;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;VIRU;CHAO;131202;Fibra Óptica;Comercial;BW >= 200 Mbps;204800;N.A.;1
2493;20240617;202306;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;VIRU;CHAO;131202;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;74
2494;20240617;202306;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;VIRU;CHAO;131202;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;39
2495;20240617;202306;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;VIRU;CHAO;131202;Fibra Óptica;Residencial;BW >= 200 Mbps;204800;N.A.;13
2496;20240617;202306;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;VIRU;CHAO;131202;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;3
2497;20240617;202306;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;VIRU;CHAO;131202;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;1
2498;20240617;202306;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;VIRU;CHAO;131202;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;19
2499;20240617;202306;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;VIRU;CHAO;131202;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;41
2500;20240617;202306;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;VIRU;CHAO;131202;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;23
2501;20240617;202306;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;VIRU;VIRU;131201;Fibra Óptica;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;3
2502;20240617;202306;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;VIRU;VIRU;131201;Fibra Óptica;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
2503;20240617;202306;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;VIRU;VIRU;131201;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;128
2504;20240617;202306;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;VIRU;VIRU;131201;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;94
2505;20240617;202306;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;VIRU;VIRU;131201;Fibra Óptica;Residencial;BW >= 200 Mbps;204800;N.A.;8
2506;20240617;202306;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;VIRU;VIRU;131201;Otras Tecnologías;Comercial;8 Mbps <= BW < 16 Mbps;8192;16384;3
2507;20240617;202306;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;VIRU;VIRU;131201;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;4
2508;20240617;202306;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;VIRU;VIRU;131201;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;15
2509;20240617;202306;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;VIRU;VIRU;131201;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;16
2510;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CAYALTI;140116;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;1
2511;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CAYALTI;140116;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;22
2512;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Cablemódem;Comercial;2048 <=  BW < 4096 kbps;2048;4096;3
2513;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Cablemódem;Comercial;4 Mbps <= BW < 8 Mbps;4096;8192;22
2514;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Cablemódem;Comercial;8 Mbps <= BW < 16 Mbps;8192;16384;94
2515;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Cablemódem;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;86
2516;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Cablemódem;Comercial;30 Mbps <= BW < 50 Mbps;30720;51200;184
2517;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Cablemódem;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;220
2518;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Cablemódem;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;235
2519;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Cablemódem;Comercial;BW >= 200 Mbps;204800;N.A.;134
2520;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Cablemódem;Residencial;256 <= BW < 512 kbps;256;512;1
2521;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Cablemódem;Residencial;2048 <=  BW < 4096 kbps;2048;4096;41
2522;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Cablemódem;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;107
2523;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Cablemódem;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1100
2524;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Cablemódem;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;589
2525;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Cablemódem;Residencial;30 Mbps <= BW < 50 Mbps;30720;51200;2846
2526;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Cablemódem;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;6895
2527;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Cablemódem;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;4449
2528;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Cablemódem;Residencial;BW >= 200 Mbps;204800;N.A.;370
2529;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Fibra Óptica;Comercial;30 Mbps <= BW < 50 Mbps;30720;51200;1
2530;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;11
2531;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Fibra Óptica;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;12
2532;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Fibra Óptica;Comercial;BW >= 200 Mbps;204800;N.A.;7
2533;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Fibra Óptica;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;175
2534;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Fibra Óptica;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;51
2535;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Fibra Óptica;Residencial;30 Mbps <= BW < 50 Mbps;30720;51200;539
2536;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;2784
2537;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;1921
2538;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Fibra Óptica;Residencial;BW >= 200 Mbps;204800;N.A.;139
2539;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Otras Tecnologías;Comercial;8 Mbps <= BW < 16 Mbps;8192;16384;20
2540;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;39
2541;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;36
2542;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;6
2543;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;62
2544;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHICLAYO;140101;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;656
2545;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHONGOYAPE;140102;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
2546;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;CHONGOYAPE;140102;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;7
2547;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;ETEN;140103;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;2
2548;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;ETEN;140103;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;13
2549;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;ETEN;140103;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;16
2550;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;ETEN PUERTO;140104;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;27
2551;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Cablemódem;Comercial;4 Mbps <= BW < 8 Mbps;4096;8192;5
2552;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Cablemódem;Comercial;8 Mbps <= BW < 16 Mbps;8192;16384;7
2553;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Cablemódem;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;9
2554;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Cablemódem;Comercial;30 Mbps <= BW < 50 Mbps;30720;51200;16
2555;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Cablemódem;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;21
2556;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Cablemódem;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;17
2557;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Cablemódem;Comercial;BW >= 200 Mbps;204800;N.A.;14
2558;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Cablemódem;Residencial;2048 <=  BW < 4096 kbps;2048;4096;2
2559;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Cablemódem;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;13
2560;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Cablemódem;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;168
2561;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Cablemódem;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;84
2562;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Cablemódem;Residencial;30 Mbps <= BW < 50 Mbps;30720;51200;412
2563;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Cablemódem;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;937
2564;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Cablemódem;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;561
2565;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Cablemódem;Residencial;BW >= 200 Mbps;204800;N.A.;40
2566;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Fibra Óptica;Comercial;30 Mbps <= BW < 50 Mbps;30720;51200;2
2567;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;13
2568;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Fibra Óptica;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;7
2569;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Fibra Óptica;Comercial;BW >= 200 Mbps;204800;N.A.;8
2570;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Fibra Óptica;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;4
2571;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Fibra Óptica;Residencial;30 Mbps <= BW < 50 Mbps;30720;51200;5
2572;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;922
2573;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;873
2574;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Fibra Óptica;Residencial;BW >= 200 Mbps;204800;N.A.;59
2575;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Otras Tecnologías;Comercial;8 Mbps <= BW < 16 Mbps;8192;16384;4
2576;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;9
2577;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;3
2578;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;2
2579;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;20
2580;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;140105;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;180
2581;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Cablemódem;Comercial;8 Mbps <= BW < 16 Mbps;8192;16384;7
2582;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Cablemódem;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;4
2583;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Cablemódem;Comercial;30 Mbps <= BW < 50 Mbps;30720;51200;5
2584;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Cablemódem;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;15
2585;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Cablemódem;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;17
2586;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Cablemódem;Comercial;BW >= 200 Mbps;204800;N.A.;8
2587;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Cablemódem;Residencial;2048 <=  BW < 4096 kbps;2048;4096;1
2588;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Cablemódem;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;7
2589;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Cablemódem;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;260
2590;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Cablemódem;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;110
2591;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Cablemódem;Residencial;30 Mbps <= BW < 50 Mbps;30720;51200;581
2592;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Cablemódem;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;1533
2593;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Cablemódem;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;877
2594;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Cablemódem;Residencial;BW >= 200 Mbps;204800;N.A.;53
2595;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;2
2596;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Fibra Óptica;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;4
2597;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Fibra Óptica;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;2
2598;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Fibra Óptica;Residencial;30 Mbps <= BW < 50 Mbps;30720;51200;28
2599;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;265
2600;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;243
2601;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Fibra Óptica;Residencial;BW >= 200 Mbps;204800;N.A.;14
2602;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Otras Tecnologías;Comercial;8 Mbps <= BW < 16 Mbps;8192;16384;3
2603;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;9
2604;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;1
2605;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;2
2606;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;10
2607;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LA VICTORIA;140106;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;153
2608;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LAGUNAS;140107;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;14
2609;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LAGUNAS;140107;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;44
2610;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;LAGUNAS;140107;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;8
2611;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;MONSEFU;140108;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;2
2612;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;MONSEFU;140108;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;1
2613;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;MONSEFU;140108;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;3
2614;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;MONSEFU;140108;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;3
2615;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;MONSEFU;140108;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;35
2616;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;OYOTUN;140110;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
2617;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;PICSI;140111;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;1
2618;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;Cablemódem;Comercial;4 Mbps <= BW < 8 Mbps;4096;8192;1
2619;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;Cablemódem;Comercial;8 Mbps <= BW < 16 Mbps;8192;16384;5
2620;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;Cablemódem;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;3
2621;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;Cablemódem;Comercial;30 Mbps <= BW < 50 Mbps;30720;51200;4
2622;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;Cablemódem;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;10
2623;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;Cablemódem;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;9
2624;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;Cablemódem;Comercial;BW >= 200 Mbps;204800;N.A.;4
2625;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;Cablemódem;Residencial;2048 <=  BW < 4096 kbps;2048;4096;2
2626;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;Cablemódem;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;4
2627;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;Cablemódem;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;117
2628;20240617;202306;AMERICA MOVIL PERU S.A.C.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;Cablemódem;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;58
